0,0
9,1
46,1
83,1
120,1
156,1
193,1
229,1
266,1
303,1
339,1
376,1
413,1
450,1
486,1
523,1
560,1
597,1
633,1
670,1
707,1
743,1
781,1
817,1
854,1
891,1
927,1
964,1
1001,1
1007,1
1040,1
1074,1
1108,1
1141,1
1175,1
1208,1
1241,1
1275,1
1308,1
1342,1
1375,1
1408,1
1441,1
1474,1
1507,1
1541,1
1574,1
1608,1
1641,1
1675,1
1708,1
1740,1
1774,1
1808,1
1841,1
1875,1
1908,1
1941,1
1975,1
2007,1
2043,1
2079,1
2116,1
2154,1
2192,1
2234,1
2274,1
2312,1
2349,1
2386,1
2423,1
2460,1
2498,1
2540,1
2591,1
2646,1
2702,1
2753,1
2804,1
2856,1
2914,1
2970,1
3007,1
3040,1
3073,1
3106,1
3140,1
3174,1
3208,1
3242,1
3276,1
3309,1
3343,1
3378,1
3410,1
3445,1
3479,1
3514,1
3548,1
3582,1
3617,1
3651,1
3685,1
3718,1
3753,1
3787,1
3822,1
3856,1
3890,1
3924,1
3958,1
3993,1
4041,1
4088,1
4135,1
4182,1
4229,1
4276,1
4323,1
4369,1
4415,1
4463,1
4509,1
4555,1
4601,1
4647,1
4694,1
4740,1
4786,1
4833,1
4879,1
4926,1
4972,1
5018,1
5064,1
5111,1
5156,1
5203,1
5249,1
5296,1
5341,1
5387,1
5434,1
5481,1
5526,1
5563,1
5598,1
5632,1
5667,1
5701,1
5736,1
5770,1
5804,1
5838,1
5872,1
5906,1
5940,1
5974,1
28,2
64,2
101,2
138,2
174,2
211,2
247,2
284,2
321,2
357,2
394,2
430,2
467,2
504,2
541,2
578,2
614,2
651,2
688,2
725,2
762,2
799,2
836,2
872,2
909,2
945,2
982,2
1022,2
1055,2
1089,2
1122,2
1156,2
1189,2
1223,2
1257,2
1290,2
1323,2
1356,2
1390,2
1423,2
1456,2
1489,2
1522,2
1556,2
1589,2
1623,2
1656,2
1690,2
1722,2
1755,2
1788,2
1823,2
1856,2
1890,2
1923,2
1956,2
1989,2
2024,2
2061,2
2098,2
2135,2
2173,2
2214,2
2256,2
2294,2
2331,2
2368,2
2404,2
2442,2
2479,2
2518,2
2567,2
2623,2
2679,2
2731,2
2782,2
2833,2
2890,2
2946,2
3022,2
3054,2
3089,2
3122,2
3156,2
3190,2
3224,2
3258,2
3291,2
3325,2
3359,2
3392,2
3426,2
3460,2
3495,2
3530,2
3564,2
3598,2
3632,2
3667,2
3700,2
3734,2
3769,2
3804,2
3838,2
3871,2
3906,2
3941,2
3974,2
4068,2
4114,2
4161,2
4208,2
4255,2
4302,2
4348,2
4395,2
4442,2
4488,2
4534,2
4581,2
4627,2
4673,2
4719,2
4765,2
4812,2
4859,2
4905,2
4952,2
4997,2
5043,2
5090,2
5136,2
5183,2
5229,2
5275,2
5321,2
5367,2
5414,2
5460,2
5507,2
5544,2
5580,2
5615,2
5649,2
5683,2
5717,2
5752,2
5786,2
5820,2
5854,2
5888,2
5922,2
5957,2
5990,2
